nu,mu_meV,x_pixel,y_row_from_top
0.24141826020557314,2.591321988736146,268,48.0
0.24197271046511626,2.565382829689738,269,50.0
0.24252716072465938,2.565382829689738,270,50.0
0.2430816109842025,2.565382829689738,271,50.0
0.24363606124374565,2.565382829689738,272,50.0
0.24419051150328877,2.53944367064333,273,52.0
0.2447449617628319,2.53944367064333,274,52.0
0.24529941202237504,2.53944367064333,275,52.0
0.24585386228191816,2.53944367064333,276,52.0
0.24640831254146128,2.5135045115969223,277,54.0
0.2469627628010044,2.5005349320737182,278,55.0
0.24751721306054755,2.5135045115969223,279,54.0
0.24807166332009067,2.5135045115969223,280,54.0
0.2486261135796338,2.5005349320737182,281,55.0
0.24918056383917694,2.487565352550514,282,56.0
0.24973501409872007,2.4745957730273105,283,57.0
0.2502894643582632,2.4745957730273105,284,57.0
0.2508439146178063,2.4486566139809027,285,59.0
0.25139836487734946,2.4616261935041064,286,58.0
0.25195281513689255,2.4486566139809027,287,59.0
0.2525072653964357,2.4486566139809027,288,59.0
0.25306171565597885,2.422717454934495,289,61.0
0.25361616591552194,2.422717454934495,290,61.0
0.2541706161750651,2.422717454934495,291,61.0
0.25472506643460824,2.383808716364883,292,64.0
0.25527951669415133,2.3967782958880868,293,63.0
0.2558339669536945,2.383808716364883,294,64.0
0.25638841721323763,2.357869557318475,295,66.0
0.2569428674727807,2.357869557318475,296,66.0
0.25749731773232387,2.3448999777952713,297,67.0
0.258051767991867,2.357869557318475,298,66.0
0.2586062182514101,2.331930398272067,299,68.0
0.25916066851095326,2.331930398272067,300,68.0
0.25971511877049636,2.331930398272067,301,68.0
0.2602695690300395,2.3059912392256594,302,70.0
0.26082401928958265,2.3059912392256594,303,70.0
0.26137846954912575,2.3059912392256594,304,70.0
0.2619329198086689,2.3059912392256594,305,70.0
0.26248737006821204,2.280052080179251,306,72.0
0.26304182032775514,2.2930216597024553,307,71.0
0.2635962705872983,2.2670825006560476,308,73.0
0.26415072084684144,2.280052080179251,309,72.0
0.26470517110638453,2.2670825006560476,310,73.0
0.2652596213659277,2.2541129211328435,311,74.0
0.26581407162547077,2.2541129211328435,312,74.0
0.2663685218850139,2.2541129211328435,313,74.0
0.26692297214455707,2.2411433416096394,314,75.0
0.26747742240410016,2.2541129211328435,315,74.0
0.2680318726636433,2.2281737620864357,316,76.0
0.26858632292318646,2.189265023516824,317,79.0
0.26914077318272955,2.17629544399362,318,80.0
0.2696952234422727,2.150356284947212,319,82.0
0.27024967370181585,2.17629544399362,320,80.0
0.27080412396135894,2.17629544399362,321,80.0
0.2713585742209021,2.2152041825632316,322,77.0
0.27191302448044524,2.2281737620864357,323,76.0
0.27246747473998834,2.2411433416096394,324,75.0
0.2730219249995315,2.2411433416096394,325,75.0
0.2735763752590746,2.2411433416096394,326,75.0
0.2741308255186177,2.2670825006560476,327,73.0
0.2746852757781609,2.2411433416096394,328,75.0
0.27523972603770397,2.1633258644704156,329,81.0
0.2757941762972471,2.1633258644704156,330,81.0
0.27634862655679027,2.150356284947212,331,82.0
0.27690307681633336,2.0984779668543965,332,86.0
0.2774575270758765,2.0855083873311924,333,87.0
0.27801197733541966,2.0465996487615805,334,90.0
0.27856642759496275,1.9687821716223568,335,96.0
0.2791208778545059,1.942843012575949,336,98.0
0.27967532811404905,1.942843012575949,337,98.0
0.28022977837359214,1.9298734330527452,338,99.0
0.2807842286331353,1.8779951149599294,339,103.0
0.2813386788926784,1.8650255354367253,340,104.0
0.28189312915222153,1.8520559559135215,341,105.0
0.2824475794117647,1.8650255354367253,342,104.0
0.2830020296713078,1.8390863763903176,343,106.0
0.2835564799308509,1.916903853529541,344,100.0
0.2841109301903941,1.9687821716223568,345,96.0
0.28466538044993717,2.1373867054240083,346,83.0
0.2852198307094803,2.1860226286360227,347,79.25
0.28577428096902346,2.2346585518480375,348,75.5
0.28632873122856656,2.2832944750600523,349,71.75
0.2868831814881097,2.331930398272067,350,68.0
0.2874376317476528,2.318960818748863,351,69.0
0.28799208200719595,2.318960818748863,352,69.0
0.2885465322667391,2.2541129211328435,353,74.0
0.2891009825262822,2.2411433416096394,354,75.0
0.28965543278582534,2.17629544399362,355,80.0
0.2902098830453685,2.1633258644704156,356,81.0
0.2907643333049116,2.1114475463776,357,85.0
0.29131878356445473,2.0725388078079883,358,88.0
0.2918732338239979,2.0595692282847846,359,89.0
0.292427684083541,2.0206604897151728,360,92.0
0.2929821343430841,2.0206604897151728,361,92.0
0.29353658460262727,1.9687821716223568,362,96.0
0.29409103486217036,1.955812592099153,363,97.0
0.2946454851217135,1.955812592099153,364,97.0
0.2951999353812566,1.942843012575949,365,98.0
0.29575438564079976,1.9298734330527452,366,99.0
0.2963088359003429,1.916903853529541,367,100.0
0.296863286159886,1.9039342740063372,368,101.0
0.29741773641942915,1.8650255354367253,369,104.0
0.2979721866789723,1.8779951149599294,370,103.0
0.2985266369385154,1.8650255354367253,371,104.0
0.29908108719805854,1.8520559559135215,372,105.0
0.2996355374576017,1.8390863763903176,373,106.0
0.3001899877171448,1.8261167968671137,374,107.0
0.30074443797668793,1.8131472173439096,375,108.0
0.301298888236231,1.8001776378207057,376,109.0
0.30185333849577417,1.7872080582975018,377,110.0
0.3024077887553173,1.774238478774298,378,111.0
0.3029622390148604,1.7612688992510939,379,112.0
0.30351668927440356,1.74829931972789,380,113.0
0.3040711395339467,1.735329740204686,381,114.0
0.3046255897934898,1.722360160681482,382,115.0
0.30518004005303295,1.7093905811582781,383,116.0
0.3057344903125761,1.6964210016350743,384,117.0
0.3062889405721192,1.6834514221118704,385,118.0
0.30684339083166234,1.6445426835422585,386,121.0
0.3073978410912055,1.6575122630654624,387,120.0
0.3079522913507486,1.6056339449726467,388,124.0
0.30850674161029173,1.6186035244958505,389,123.0
0.30906119186983483,1.6056339449726467,390,124.0
0.309615642129378,1.579694785926239,391,126.0
0.3101700923889211,1.540786047356627,392,129.0
0.3107245426484642,1.514846888310219,393,131.0
0.31127899290800737,1.5018773087870152,394,132.0
0.3118334431675505,1.4759381497406072,395,134.0
0.3123878934270936,1.4759381497406072,396,134.0
0.31294234368663676,1.4370294111709956,397,137.0
0.3134967939461799,1.4370294111709956,398,137.0
0.314051244205723,1.3981206726013837,399,140.0
0.31460569446526615,1.3981206726013837,400,140.0
0.3151601447248093,1.3592119340317719,401,143.0
0.3157145949843524,1.346242354508568,402,144.0
0.31626904524389554,1.32030319546216,403,146.0
0.31682349550343863,1.2684248773693443,404,150.0
0.3173779457629818,1.2684248773693443,405,150.0
0.31793239602252493,1.2165465592765285,406,154.0
0.318486846282068,1.2165465592765285,407,154.0
0.3190412965416112,1.1646682411837128,408,158.0
0.3195957468011543,1.1646682411837128,409,158.0
0.3201501970606974,1.1127899230908969,410,162.0
0.32070464732024057,1.0998203435676932,411,163.0
0.3212590975797837,1.0738811845212854,412,165.0
0.3218135478393268,1.0349724459516736,413,168.0
0.32236799809886996,0.9441853892892458,414,175.0
0.32292244835841305,0.9312158097660421,415,176.0
0.3234768986179562,0.8793374916732262,416,180.0
0.32403134887749935,0.8663679121500221,417,181.0
0.32458579913704244,0.8663679121500221,418,181.0
0.3251402493965856,0.8015200145340025,419,186.0
0.32569469965612874,0.7496416964411869,420,190.0
0.32624914991567183,0.7366721169179828,421,191.0
0.326803600175215,0.7237025373947787,422,192.0
0.32735805043475813,0.697763378348371,423,194.0
0.3279125006943012,0.6458850602555555,424,198.0
0.32846695095384437,0.6718242193019632,425,196.0
0.3290214012133875,0.697763378348371,426,194.0
0.3295758514729306,0.7885504350107988,427,187.0
0.33013030173247376,0.8663679121500221,428,181.0
0.33068475199201686,1.138729082137305,429,160.0
0.33123920225156,1.2295161387997324,430,153.0
0.33179365251110315,1.2813944568925482,431,149.0
0.33234810277064625,1.6964210016350743,432,117.0
0.3329025530301894,1.9104190637679392,433,100.5
0.33345700328973255,2.1244171259008042,434,84.0
0.33401145354927564,2.338415188033669,435,67.5
0.3345659038088188,2.552413250166534,436,51.0
0.33678370484699127,2.565382829689738,440,50.0
0.3373381551065344,2.53944367064333,441,52.0
0.33789260536607757,2.487565352550514,442,56.0
0.33844705562562066,2.4745957730273105,443,57.0
0.3390015058851638,2.422717454934495,444,61.0
0.33955595614470696,2.3967782958880868,445,63.0
0.34011040640425005,2.331930398272067,446,68.0
0.3406648566637932,2.318960818748863,447,69.0
0.34121930692333635,2.2541129211328435,448,74.0
0.34177375718287945,2.2411433416096394,449,75.0
0.3423282074424226,2.189265023516824,450,79.0
0.34288265770196574,2.1633258644704156,451,81.0
0.34343710796150884,2.1114475463776,452,85.0
0.343991558221052,2.0595692282847846,453,89.0
0.3445460084805951,2.0336300692383764,454,91.0
0.3451004587401382,1.9687821716223568,455,96.0
0.3456549089996814,1.9298734330527452,456,99.0
0.34620935925922447,1.916903853529541,457,100.0
0.3467638095187676,1.8650255354367253,458,104.0
0.34731825977831077,1.8650255354367253,459,104.0
0.34787271003785386,1.8131472173439096,460,108.0
0.348427160297397,1.8131472173439096,461,108.0
0.34898161055694016,1.774238478774298,462,111.0
0.34953606081648325,1.735329740204686,463,114.0
0.3500905110760264,1.735329740204686,464,114.0
0.35064496133556955,1.7093905811582781,465,116.0
0.35119941159511264,1.7093905811582781,466,116.0
0.3517538618546558,1.6834514221118704,467,118.0
0.3523083121141989,1.6834514221118704,468,118.0
0.35286276237374203,1.6575122630654624,469,120.0
0.3534172126332852,1.6575122630654624,470,120.0
0.3539716628928283,1.5926643654494428,471,125.0
0.3545261131523714,1.579694785926239,472,126.0
0.3550805634119146,1.579694785926239,473,126.0
0.35563501367145767,1.540786047356627,474,129.0
0.3561894639310008,1.514846888310219,475,131.0
0.35674391419054396,1.5018773087870152,476,132.0
0.35729836445008706,1.4889077292638113,477,133.0
0.3578528147096302,1.4759381497406072,478,134.0
0.3584072649691733,1.4499989906941995,479,136.0
0.35896171522871645,1.4370294111709956,480,137.0
0.3595161654882596,1.4499989906941995,481,136.0
0.3600706157478027,1.4110902521245876,482,139.0
0.36062506600734584,1.4110902521245876,483,139.0
0.361179516266889,1.4110902521245876,484,139.0
0.3617339665264321,1.3851510930781799,485,141.0
0.36228841678597523,1.3592119340317719,486,143.0
0.3628428670455184,1.3592119340317719,487,143.0
0.3633973173050615,1.346242354508568,488,144.0
0.3639517675646046,1.333272774985364,489,145.0
0.36450621782414777,1.32030319546216,490,146.0
0.36506066808369086,1.3073336159389561,491,147.0
0.365615118343234,1.2943640364157523,492,148.0
0.3661695686027771,1.2813944568925482,493,149.0
0.36672401886232026,1.2943640364157523,494,148.0
0.3672784691218634,1.2684248773693443,495,150.0
0.3678329193814065,1.2684248773693443,496,150.0
0.36838736964094965,1.2424857183229365,497,152.0
0.3689418199004928,1.2424857183229365,498,152.0
0.3694962701600359,1.2424857183229365,499,152.0
0.37005072041957904,1.2035769797533247,500,155.0
0.3706051706791222,1.2165465592765285,501,154.0
0.3711596209386653,1.2035769797533247,502,155.0
0.37171407119820843,1.1646682411837128,503,158.0
0.3722685214577516,1.177637820706917,504,157.0
0.37282297171729467,1.1646682411837128,505,158.0
0.3733774219768378,1.125759502614101,506,161.0
0.3739318722363809,1.138729082137305,507,160.0
0.37448632249592406,1.0998203435676932,508,163.0
0.3750407727554672,1.1127899230908969,509,162.0
0.3755952230150103,1.086850764044489,510,164.0
0.37614967327455345,1.086850764044489,511,164.0
0.3767041235340966,1.0609116049980813,512,166.0
0.3772585737936397,1.0349724459516736,513,168.0
0.37781302405318284,1.0349724459516736,514,168.0
0.378367474312726,1.0220028664284695,515,169.0
0.3789219245722691,0.970124548335654,516,173.0
0.37947637483181224,0.970124548335654,517,173.0
0.38003082509135533,0.970124548335654,518,173.0
0.3805852753508985,0.9441853892892458,519,175.0
0.3811397256104416,0.9312158097660421,520,176.0
0.3816941758699847,0.9052766507196339,521,178.0
0.38224862612952787,0.8923070711964303,522,179.0
0.382803076389071,0.8663679121500221,523,181.0
0.3833575266486141,0.8274591735804107,524,184.0
0.38391197690815726,0.8274591735804107,525,184.0
0.3844664271677004,0.8015200145340025,526,186.0
0.3850208774272435,0.7885504350107988,527,187.0
0.38557532768678665,0.7755808554875947,528,188.0
0.3861297779463298,0.7496416964411869,529,190.0
0.3866842282058729,0.7237025373947787,530,192.0
0.38723867846541604,0.6718242193019632,531,196.0
0.38779312872495914,0.6718242193019632,532,196.0
0.3883475789845023,0.6199459012091473,533,200.0
0.38890202924404543,0.6069763216859436,534,201.0
0.3894564795035885,0.5550980035931277,535,205.0
0.3900109297631317,0.49025010597710805,536,210.0
0.3905653800226748,0.49025010597710805,537,210.0
0.3911198302822179,0.42540220836108844,538,215.0
0.39167428054176107,0.3735238902682725,539,219.0
0.3922287308013042,0.36055431074506883,540,220.0
0.3927831810608473,0.2957064131290492,541,225.0
0.39333763132039046,0.2957064131290492,542,225.0
0.39389208157993355,0.2827368336058451,543,226.0
0.3944465318394767,0.24382809503623326,544,229.0
0.39500098209901985,0.19194977694341775,545,233.0
0.39555543235856294,0.2049193564666214,546,232.0
0.3961098826181061,0.23085851551302916,547,230.0
0.39666433287764924,0.2178889359898255,548,231.0
0.39721878313719233,0.34758473122186473,549,221.0
0.3977732333967355,0.3994630493146807,550,217.0
0.39832768365627863,0.7885504350107988,551,187.0
0.3988821339158217,1.0349724459516736,552,168.0
0.3994365841753649,1.1938497951109217,553,155.75
0.399991034434908,1.3527271442701698,554,143.5
0.4005454846944511,1.5116044934294182,555,131.25
0.40109993495399426,1.6704818425886663,556,119.0
0.40165438521353736,1.6575122630654624,557,120.0
0.4022088354730805,1.6834514221118704,558,118.0
0.40276328573262365,1.6315731040190546,559,122.0
0.40331773599216675,1.6056339449726467,560,124.0
0.4038721862517099,1.514846888310219,561,131.0
0.40442663651125305,1.4499989906941995,562,136.0
0.40498108677079614,1.4370294111709956,563,137.0
0.4055355370303393,1.4240598316477915,564,138.0
0.40608998728988244,1.3592119340317719,565,143.0
0.40664443754942553,1.346242354508568,566,144.0
0.4071988878089687,1.2943640364157523,567,148.0
0.40775333806851183,1.2684248773693443,568,150.0
0.4083077883280549,1.2165465592765285,569,154.0
0.40886223858759807,1.1516986616605087,570,159.0
0.40941668884714116,1.138729082137305,571,160.0
0.4099711391066843,1.086850764044489,572,164.0
0.41052558936622746,1.0738811845212854,573,165.0
0.41108003962577055,1.0220028664284695,574,169.0
0.4116344898853137,0.9571549688124499,575,174.0
0.41218894014485685,0.970124548335654,576,173.0
0.41274339040439995,0.9441853892892458,577,175.0
0.4132978406639431,0.8923070711964303,578,179.0
0.41385229092348624,0.8793374916732262,579,180.0
0.41440674118302934,0.8274591735804107,580,184.0
0.4149611914425725,0.7626112759643906,581,189.0
0.4155156417021156,0.7626112759643906,582,189.0
0.41607009196165873,0.6718242193019632,583,196.0
0.4166245422212019,0.6458850602555555,584,198.0
0.41717899248074497,0.6329154807323514,585,199.0
0.4177334427402881,0.5810371626395359,586,203.0
0.41828789299983127,0.5680675831163318,587,204.0
0.41884234325937436,0.5161892650235158,588,208.0
0.4193967935189175,0.5032196855003122,589,209.0
0.41995124377846066,0.43837178788429254,590,214.0
0.42050569403800375,0.42540220836108844,591,215.0
0.4210601442975469,0.3735238902682725,592,219.0
0.42161459455709005,0.2957064131290492,593,225.0
0.42216904481663314,0.2827368336058451,594,226.0
0.4227234950761763,0.2178889359898255,595,231.0
0.4232779453357194,0.2049193564666214,596,232.0
0.42383239559526253,0.19194977694341775,597,233.0
0.4243868458548057,0.16601061789700955,598,235.0
0.4249412961143488,0.1400714588506018,599,237.0
0.4254957463738919,0.16601061789700955,600,235.0
0.4260501966334351,0.19194977694341775,601,233.0
0.42660464689297817,0.2178889359898255,602,231.0
0.4271590971525213,0.4513413674074962,603,213.0
0.42771354741206447,0.7755808554875947,604,188.0
0.42826799767160756,0.8404287531036143,605,183.0
0.4288224479311507,1.0738811845212854,606,165.0
0.4293768981906938,1.138729082137305,607,160.0
0.42993134845023695,1.2035769797533247,608,155.0
0.4304857987097801,1.1516986616605087,609,159.0
0.4310402489693232,1.1646682411837128,610,158.0
0.43159469922886634,1.1646682411837128,611,158.0
0.4321491494884095,1.086850764044489,612,164.0
0.4327035997479526,1.0738811845212854,613,165.0
0.43325805000749573,0.970124548335654,614,173.0
0.4338125002670389,0.8923070711964303,615,179.0
0.434366950526582,0.8663679121500221,616,181.0
0.4349214007861251,0.8144895940572066,617,185.0
0.43547585104566827,0.7366721169179828,618,191.0
0.43603030130521137,0.6458850602555555,619,198.0
0.4365847515647545,0.542128424069924,620,206.0
0.4371392018242976,0.5291588445467199,621,207.0
0.43769365208384076,0.43837178788429254,622,214.0
0.4382481023433839,0.41243262883788434,623,216.0
0.438802552602927,0.3346151516986611,624,222.0
0.43935700286247015,0.25679767455943736,625,228.0
0.4399114531220133,0.24382809503623326,626,229.0
0.4404659033815564,0.2178889359898255,627,231.0
0.44102035364109954,0.2049193564666214,628,232.0
0.4415748039006427,0.2049193564666214,629,232.0
0.4421292541601858,0.1530410383738059,630,236.0
0.44268370441972893,0.23085851551302916,631,230.0
0.4432381546792721,0.4643109469307003,632,212.0
0.44379260493881517,0.7107329578715751,633,193.0
0.4443470551983583,0.5810371626395359,634,203.0
0.4449015054579014,0.8533983326268184,635,182.0
0.44545595571744456,0.8533983326268184,636,182.0
0.4460104059769877,0.8404287531036143,637,183.0
0.4465648562365308,0.7885504350107988,638,187.0
0.44711930649607395,0.8015200145340025,639,186.0
0.4476737567556171,0.7107329578715751,640,193.0
0.4482282070151602,0.5810371626395359,641,203.0
0.44878265727470334,0.5680675831163318,642,204.0
0.4493371075342465,0.5161892650235158,643,208.0
0.4498915577937896,0.3994630493146807,644,217.0
0.45044600805333274,0.3735238902682725,645,219.0
0.45100045831287583,0.2827368336058451,646,226.0
0.451554908572419,0.25679767455943736,647,228.0
0.4521093588319621,0.24382809503623326,648,229.0
0.4526638090915052,0.2827368336058451,649,226.0
0.45321825935104837,0.321645572175457,650,223.0
0.4537727096105915,0.3864934697914766,651,218.0
0.4543271598701346,0.3994630493146807,652,217.0
0.45488161012967776,0.542128424069924,653,206.0
0.4554360603892209,0.6199459012091473,654,200.0
0.455990510648764,0.5680675831163318,655,204.0
0.45654496090830715,0.542128424069924,656,206.0
0.4570994111678503,0.47728052645390395,657,211.0
0.4576538614273934,0.5161892650235158,658,208.0
0.45820831168693654,0.34758473122186473,659,221.0
0.45876276194647964,0.3346151516986611,660,222.0
0.4593172122060228,0.321645572175457,661,223.0
0.45987166246556593,0.321645572175457,662,223.0
0.460426112725109,0.3346151516986611,663,222.0
0.4609805629846522,0.321645572175457,664,223.0
0.4615350132441953,0.4513413674074962,665,213.0
0.4620894635037384,0.3994630493146807,666,217.0
0.46264391376328157,0.4513413674074962,667,213.0
0.4631983640228247,0.3994630493146807,668,217.0
0.4637528142823678,0.3864934697914766,669,218.0
0.46430726454191096,0.321645572175457,670,223.0
0.46486171480145405,0.321645572175457,671,223.0
0.4654161650609972,0.321645572175457,672,223.0
0.46597061532054035,0.321645572175457,673,223.0
0.46652506558008344,0.3346151516986611,674,222.0
0.4670795158396266,0.3346151516986611,675,222.0
0.46763396609916974,0.3346151516986611,676,222.0
0.46818841635871283,0.321645572175457,677,223.0
0.468742866618256,0.321645572175457,678,223.0
0.46929731687779913,0.3086759926522529,679,224.0
0.4698517671373422,0.3054335977714522,680,224.25
0.4704062173968854,0.30219120289065105,681,224.5
0.4709606676564285,0.2989488080098499,682,224.75
0.4715151179159716,0.2957064131290492,683,225.0
0.47206956817551476,0.2827368336058451,684,226.0
0.47262401843505786,0.269767254082641,685,227.0
0.473178468694601,0.269767254082641,686,227.0
0.47373291895414416,0.25679767455943736,687,228.0
0.47428736921368725,0.24382809503623326,688,229.0
0.4748418194732304,0.23085851551302916,689,230.0
0.47539626973277355,0.23085851551302916,690,230.0
0.47595071999231664,0.24382809503623326,691,229.0
0.4765051702518598,0.23085851551302916,692,230.0
0.47705962051140294,0.23085851551302916,693,230.0
0.47761407077094603,0.2049193564666214,694,232.0
0.4781685210304892,0.2049193564666214,695,232.0
0.47872297129003233,0.2049193564666214,696,232.0
0.4792774215495754,0.2049193564666214,697,232.0
0.47983187180911857,0.2049193564666214,698,232.0
0.48038632206866166,0.2049193564666214,699,232.0
0.4809407723282048,0.2049193564666214,700,232.0
0.48149522258774796,0.17898019742021365,701,234.0
0.48204967284729106,0.17898019742021365,702,234.0
0.4826041231068342,0.17898019742021365,703,234.0
0.48315857336637735,0.17898019742021365,704,234.0
0.48371302362592045,0.17898019742021365,705,234.0
0.4842674738854636,0.1530410383738059,706,236.0
0.48482192414500674,0.1400714588506018,707,237.0
0.48537637440454984,0.1530410383738059,708,236.0
0.485930824664093,0.1530410383738059,709,236.0
0.4864852749236361,0.1400714588506018,710,237.0
0.48703972518317923,0.11413229980419404,711,239.0
0.4875941754427224,0.11413229980419404,712,239.0
0.48814862570226547,0.11413229980419404,713,239.0
0.4887030759618086,0.1271018793273977,714,238.0
0.48925752622135177,0.11413229980419404,715,239.0
0.48981197648089486,0.11413229980419404,716,239.0
0.490366426740438,0.08819314075778584,717,241.0
0.49092087699998116,0.08819314075778584,718,241.0
0.49147532725952425,0.08819314075778584,719,241.0
0.4920297775190674,0.08819314075778584,720,241.0
0.49258422777861055,0.08819314075778584,721,241.0
0.49313867803815364,0.06225398171137808,722,243.0
0.4936931282976968,0.06225398171137808,723,243.0
0.4942475785572399,0.049284402188174425,724,244.0
0.49480202881678303,0.06225398171137808,725,243.0
0.4953564790763262,0.06225398171137808,726,243.0
0.4959109293358693,0.049284402188174425,727,244.0
0.4964653795954124,0.036314822664970325,728,245.0
0.4970198298549556,0.036314822664970325,729,245.0
0.49757428011449867,0.036314822664970325,730,245.0
0.4981287303740418,0.036314822664970325,731,245.0
0.49868318063358497,0.036314822664970325,732,245.0
0.49923763089312806,-0.01556349542784563,733,249.0
